R_fm,W_total,W_bulk,W_surface,W_coulomb
7.318436873747495,-15566.403032373377,-86486.74420805527,67304.87565705326,3615.4655186286386
7.342444889779559,-15918.44745967612,-87311.37982280618,67747.18511673457,3645.747246395485
7.366452905811623,-16274.056049048066,-88141.10755255821,68190.94318950351,3676.1083140066385
7.390460921843688,-16633.244674604706,-88975.94253749997,68636.14987536006,3706.547987535204
7.414468937875752,-16996.029215231247,-89815.89992631813,69082.80517430417,3737.0655367827144
7.4384769539078155,-17362.425554541525,-90660.99487619156,69530.9090863359,3767.660235314131
7.462484969939879,-17732.449580842305,-91511.24255279017,69980.46161145522,3798.3313604926398
7.486492985971943,-18106.11718709863,-92366.6581302733,70431.46274966211,3829.078193512558
7.510501002004008,-18483.44427088322,-93227.25679126811,70883.91250095663,3859.900019428257
7.534509018036072,-18864.446734340734,-94093.05372686393,71337.81086533872,3890.796127184481
7.558517034068136,-19249.140484147138,-94964.06413659884,71793.15784280842,3921.7658096432856
7.5825250501002,-19637.54143147797,-95840.30322845605,72249.9534333657,3952.8083636123697
7.606533066132265,-20029.665491963446,-96721.78621884297,72708.19763701061,3983.9230898689148
7.630541082164329,-20425.52858564765,-97608.52833257332,73167.8904537431,4015.1092931825724
7.654549098196393,-20825.146636948397,-98500.5448028496,73629.03188356315,4046.3662823380596
7.6785571142284565,-21228.53557462472,-99397.85087125273,74091.62192647082,4077.693370157188
7.7025651302605205,-21635.711331733997,-100300.46178771833,74555.66058246608,4109.089873518258
7.726573146292585,-22046.689845591878,-101208.39281051465,75021.14785154894,4140.555113373826
7.750581162324649,-22461.487057730465,-102121.65920621736,75488.08373371941,4172.088414767483
7.774589178356713,-22880.118913863356,-103040.27624969187,75956.46822897745,4203.689106851069
