T_MeV,phase,nBH_over_n0,R_star_fm,W_over_T,log10_tau_s
60.0,cfl,6.746487681617182,1.90898393,25.301975000000002,-63.13107280983822
60.0,cfl,6.786285533796589,1.89394949,24.90668283333333,-63.28954045001395
60.0,cfl,6.826089703095389,1.87884408,24.512650833333332,-63.44736841093358
60.0,cfl,6.865887555274795,1.86366993,24.119980166666668,-63.60451809094249
60.0,cfl,6.905685407454201,1.84843138,23.728822333333333,-63.760925055336024
60.0,cfl,6.9454832596336065,1.83313435,23.339366666666667,-63.91651087862466
60.0,cfl,6.985287428932407,1.81778045,22.951689,-64.0712451341265
60.0,cfl,7.025085281111814,1.80237673,22.566000166666665,-64.22504041383239
60.0,cfl,7.064883133291219,1.78692689,22.182421833333333,-64.37784701472675
60.0,cfl,7.104680985470625,1.77145853,21.801657166666665,-64.52937658638935
60.0,cfl,7.1444788376500314,1.7559304,21.422718166666666,-64.68003198783838
60.0,cfl,7.1842830069488315,1.74037062,21.046317833333333,-64.8295215817161
60.0,cfl,7.224080859128238,1.72480277,20.673037166666667,-64.97761010661797
60.0,cfl,7.263878711307644,1.70919184,20.302055166666666,-65.12462569244663
60.0,cfl,7.30367656348705,1.69358448,19.934490333333333,-65.27011728568513
60.0,cfl,7.34348073278585,1.67794057,19.569410666666666,-65.41446099511954
60.0,cfl,7.3832785849652565,1.66230881,19.20795766666667,-65.55719470422547
60.0,cfl,7.423076437144663,1.64667293,18.849753500000002,-65.69846681402066
60.0,cfl,7.462874289324068,1.63101534,18.494404666666664,-65.83843936948783
60.0,cfl,7.502678458622867,1.61538416,18.14299983333333,-65.97667033749126
60.0,cfl,7.542476310802275,1.59975995,17.795092,-66.1133407967399
60.0,cfl,7.5822741629816806,1.58415049,17.450848,-66.24838087493461
60.0,cfl,7.622072015161087,1.56855877,17.1103235,-66.38176747927137
60.0,cfl,7.661869867340493,1.55298856,16.773588333333333,-66.513473342299
60.0,cfl,7.701674036639292,1.53742597,16.44033455,-66.64362201155467
60.0,cfl,7.741471888818699,1.52191269,16.1114348,-66.77186032700995
60.0,cfl,7.7812697409981055,1.50643461,15.786565033333334,-66.89832153557026
60.0,cfl,7.821067593177512,1.49099498,15.465770016666665,-67.0229846424179
60.0,cfl,7.860871762476311,1.47559894,15.149131483333333,-67.14581813740236
60.0,cfl,7.900669614655716,1.46024847,14.836662283333334,-67.2668169817522
60.0,cfl,7.940467466835124,1.44495001,14.528463666666665,-67.38594047681002
60.0,cfl,7.98026531901453,1.42968781,14.224191533333334,-67.5033233094486
60.0,cfl,8.020069488313329,1.41450147,13.924599833333334,-67.61867199023253
60.0,cfl,8.059867340492735,1.39937631,13.629357816666667,-67.73211339182438
60.0,cfl,8.099665192672141,1.38429956,13.338182916666666,-67.84376006797368
60.0,cfl,8.13946304485155,1.36929255,13.051450666666666,-67.95346418635556
60.0,cfl,8.179267214150348,1.35437246,12.769441916666667,-68.06111903655429
60.0,cfl,8.219065066329753,1.33951251,12.491606233333332,-68.16693906550874
60.0,cfl,8.258862918509159,1.32473083,12.218241233333334,-68.2708083691449
60.0,cfl,8.298660770688565,1.31002958,11.949338916666667,-68.37273330087868
60.0,cfl,8.338458622867973,1.29541355,11.684937866666667,-68.4726968681841
60.0,cfl,8.378262792166772,1.28086897,11.4247429,-68.57081858845797
60.0,cfl,8.418060644346179,1.2664296,11.169305066666668,-68.6668837174926
60.0,cfl,8.457858496525585,1.25206808,10.9180873,-68.7611025657275
60.0,cfl,8.49765634870499,1.23780122,10.671333266666666,-68.85338358948107
60.0,cfl,8.53746051800379,1.22363165,10.429032433333333,-68.94373206260234
60.0,cfl,8.577258370183197,1.20954835,10.19094415,-69.03224185645747
60.0,cfl,8.617056222362603,1.19556672,9.957274333333334,-69.11883695614814
60.0,cfl,8.656854074542009,1.18169022,9.728022116666667,-69.2035202221584
60.0,cfl,8.696658243840808,1.16791885,9.50312795,-69.28631770488843
60.0,cfl,8.736456096020214,1.15424296,9.282378099999999,-69.36731132796034
60.0,cfl,8.77625394819962,1.14067729,9.065952900000001,-69.44643696729769
60.0,cfl,8.816051800379027,1.12721094,8.853620583333333,-69.52378404709646
60.0,cfl,8.855855969677828,1.11387055,8.645738983333333,-69.59922374587357
60.0,cfl,8.895653821857234,1.10062028,8.44169105,-69.67298701622285
60.0,cfl,8.93545167403664,1.08749891,8.242014083333334,-69.7448797876537
60.0,cfl,8.975249526216045,1.07447186,8.046122533333333,-69.81512102852705
60.0,cfl,9.015047378395451,1.0615754,7.854501266666667,-69.88353599208894
60.0,cfl,9.054851547694252,1.04878842,7.666773583333334,-69.95026938205
60.0,cfl,9.094649399873658,1.03611152,7.4828904666666665,-70.01534048818647
60.0,cfl,9.134447252053064,1.02355753,7.30297755,-70.0787089571942
60.0,cfl,9.17424510423247,1.01111666,7.126833633333334,-70.1404521915534
60.0,cfl,9.21404927353127,0.99880042,6.954561016666667,-70.20053862870633
60.0,cfl,9.253847125710676,0.986599528,6.785969083333333,-70.25904082913434
60.0,cfl,9.293644977890082,0.974514544,6.621007616666666,-70.31598204725812
60.0,cfl,9.333442830069488,0.96255637,6.4597650333333325,-70.37133651403249
60.0,cfl,9.373246999368288,0.950706906,6.3019394166666665,-70.42521604726508
60.0,cfl,9.413044851547696,0.93898542,6.147729583333333,-70.47755553695671
60.0,cfl,9.452842703727102,0.927392994,5.9970876833333335,-70.52837836515651
60.0,cfl,9.492640555906506,0.915911573,5.8497218,-70.57779121140638
60.0,cfl,9.532438408085913,0.904560184,5.705819066666667,-70.62573670368221
60.0,cfl,9.572242577384712,0.893320786,5.565094149999999,-70.67231971464804
60.0,cfl,9.61204042956412,0.882212253,5.427726983333333,-70.71748274440296
60.0,cfl,9.651838281743526,0.871217818,5.2934541,-70.76132389151006
60.0,cfl,9.691636133922932,0.860354665,5.162429583333333,-70.80379701171779
60.0,cfl,9.731440303221731,0.849606399,5.0344005,-70.8449956167906
60.0,cfl,9.771238155401138,0.838982113,4.909422066666666,-70.88490620667868
60.0,cfl,9.811036007580544,0.828482298,4.787445483333333,-70.92355428986568
60.0,cfl,9.85083385975995,0.818099008,4.6683261,-70.96099493290187
60.0,cfl,9.89063802905875,0.807841228,4.552115,-70.9972198955447
60.0,cfl,9.930435881238155,0.797709337,4.438763066666667,-71.03225221660315
60.0,cfl,9.970233733417562,0.787695878,4.328135633333333,-71.06614507807524
60.0,cfl,10.010031585596968,0.777801657,4.2201923,-71.098920584599
60.0,cfl,10.049835754895767,0.768035104,4.114974416666667,-71.13057587527318
60.0,cfl,10.089633607075173,0.758382338,4.01228355,-71.16118161874482
60.0,cfl,10.12943145925458,0.748858934,3.91223675,-71.19071414891637
60.0,cfl,10.169229311433986,0.739451823,3.8146481666666667,-71.21924213273867
60.0,cfl,10.209027163613394,0.73016275,3.7194901833333334,-71.24678638178351
60.0,cfl,10.248831332912193,0.721000545,3.6268060666666666,-71.27334921804524
60.0,cfl,10.288629185091597,0.711960691,3.536502683333333,-71.2989734945117
60.0,cfl,10.328427037271004,0.70304575,3.4485592166666668,-71.32368519723265
60.0,cfl,10.36822488945041,0.694253863,3.362911433333333,-71.34752566782039
60.0,cfl,10.40802905874921,0.685583736,3.279502,-71.37053936919666
60.0,cfl,10.447826910928617,0.677048781,3.1984136666666667,-71.39273929679486
60.0,cfl,10.487624763108023,0.668641197,3.11952575,-71.41421103747412
60.0,cfl,10.52742261528743,0.660370926,3.0428853,-71.43502105824307
60.0,cfl,10.567226784586229,0.652252526,2.96857755,-71.45528817579039
60.0,cfl,10.607024636765635,0.644301701,2.89669245,-71.47531389847224
60.0,cfl,10.646822488945041,0.636578156,2.8277049499999998,-71.4967260193936
60.0,cfl,10.686620341124447,0.616051584,2.648348916666667,-71.52373884369874
60.0,cfl,10.726424510423248,0.600451508,2.5159972666666666,-71.53151145082616
60.0,cfl,10.766222362602655,0.592608296,2.4507308166666664,-71.54535940395249
60.0,cfl,10.806020214782059,0.584866563,2.3871485000000003,-71.55849677695828
60.0,cfl,10.845818066961465,0.577220672,2.3251721833333336,-71.5709498989578
60.0,cfl,10.885615919140871,0.569679284,2.2648401833333334,-71.58271889676787
60.0,cfl,10.925420088439672,0.562235987,2.2060693666666666,-71.59383210814704
60.0,cfl,10.965217940619079,0.554892333,2.1488413,-71.60429844770447
60.0,cfl,11.005015792798485,0.547644229,2.0930942333333333,-71.61414310000872
60.0,cfl,11.044813644977891,0.540487922,2.0387709666666667,-71.62338391988226
60.0,cfl,11.08461781427669,0.533430896,1.9858998166666666,-71.63202574851088
60.0,cfl,11.124415666456096,0.526465102,1.9343924666666665,-71.64009154714591
60.0,cfl,11.164213518635503,0.519596244,1.8842637166666667,-71.64758946573608
60.0,cfl,11.204011370814909,0.512815179,1.8354204166666668,-71.65454492380164
60.0,cfl,11.243815540113708,0.506126288,1.7878686333333333,-71.66096484803595
60.0,cfl,11.283613392293114,0.499527067,1.7415652,-71.66686539503188
60.0,cfl,11.32341124447252,0.493017809,1.6964874333333335,-71.67225863593195
60.0,cfl,11.363209096651927,0.486593697,1.6525782066666668,-71.67716217909462
60.0,cfl,11.403006948831333,0.480257375,1.609832385,-71.6815858154227
60.0,cfl,11.442811118130132,0.474006644,1.56821221,-71.68554482052062
60.0,cfl,11.482608970309538,0.467839234,1.5276805216666667,-71.68904977600701
60.0,cfl,11.522406822488946,0.461759792,1.4882458133333332,-71.6921111054599
60.0,cfl,11.562204674668353,0.455757224,1.449815195,-71.69474714057341
60.0,cfl,11.602008843967152,0.449841448,1.4124316433333335,-71.69696297316875
60.0,cfl,11.641806696146556,0.44400389,1.3760206016666667,-71.69877415780394
60.0,cfl,11.681604548325963,0.438243621,1.3405573033333333,-71.70019257526849
60.0,cfl,11.72140240050537,0.432564712,1.3060477333333333,-71.70122443352136
60.0,cfl,11.76120656980417,0.426964183,1.27245483,-71.70188474412555
60.0,cfl,11.801004421983576,0.421438917,1.2397419216666667,-71.70218203674455
60.0,cfl,11.840802274162982,0.415987999,1.2078863183333333,-71.70212703541154
60.0,cfl,11.880600126342388,0.410613359,1.17688214,-71.7017293034193
60.0,cfl,11.920404295641188,0.405311996,1.1466952816666667,-71.70099842681502
60.0,cfl,11.960202147820594,0.400084858,1.1173147983333334,-71.69994361482745
60.0,cfl,12.0,0.394928203,1.0887038516666665,-71.69857500210207
60.0,unpCFL,0.1,16.3784248,1859.37645,inf
60.0,unpCFL,0.13979930511686672,11.5965859,927.50765,inf
60.0,unpCFL,0.17959867340492736,9.45413369,614.1891733333334,194.80696532968372
60.0,unpCFL,0.21939797852179407,8.20447234,461.2895483333333,128.3129681208515
60.0,unpCFL,0.25919734680985473,7.36965718,371.4138633333333,89.19827019742954
60.0,unpCFL,0.2989966519267214,6.7638544,312.34534666666667,63.47036338790602
60.0,unpCFL,0.33879595704358817,6.29916082,270.54119333333335,45.24657089317726
60.0,unpCFL,0.3785953253316488,5.92837162,239.36728499999998,31.644738428812854
60.0,unpCFL,0.4183946304485155,5.62375675,215.20622666666668,21.093023878408378
60.0,unpCFL,0.4581939987365761,5.36787308,195.92067833333334,12.662512379341784
60.0,unpCFL,0.49799330385344287,5.14916166,180.16800666666668,5.769547138944894
60.0,unpCFL,0.5377926721415035,4.9596182,167.06141333333335,0.028535308050355174
60.0,unpCFL,0.5775919772583702,4.79349664,155.99082916666666,-4.8258518181222385
60.0,unpCFL,0.6173912823752369,4.64654163,146.52190783333333,-8.98256426454626
60.0,unpCFL,0.6571907770056854,4.51553195,138.33723666666668,-12.57971751418473
60.0,unpCFL,0.6969898926089704,4.397953,131.1978685,-15.721304045179386
60.0,unpCFL,0.7367890082122552,4.29182254,124.92123933333333,-18.48679718617903
60.0,unpCFL,0.7765887555274795,4.19554181,119.36476066666667,-20.93828014267862
60.0,unpCFL,0.8163878711307644,4.10779901,114.41511616666666,-23.12509585281357
60.0,unpCFL,0.8561869867340492,4.02751467,109.98158516666668,-25.086757181577227
60.0,unpCFL,0.8959867340492736,3.95377936,105.99006183333333,-26.85554329506003
60.0,unpCFL,0.9357858496525585,3.88582889,102.37984683333335,-28.457896351454462
60.0,unpCFL,0.9755855969677827,3.82300877,99.100406,-29.915833395947622
60.0,unpCFL,1.0153847125710675,3.76476047,96.10962066666666,-31.247705238712516
60.0,unpCFL,1.0551838281743526,3.71059919,93.37186733333333,-32.46903479043522
60.0,unpCFL,1.0949835754895767,3.66010709,90.85708383333333,-33.59292340727463
60.0,unpCFL,1.1347826910928616,3.6129163,88.53945016666667,-34.630621513056354
60.0,unpCFL,1.1745818066961466,3.56870597,86.39689216666667,-35.59175065843936
60.0,unpCFL,1.214381554011371,3.52719981,84.41065166666667,-36.484488397693745
60.0,unpCFL,1.2541806696146558,3.48814679,82.56415133333333,-37.316058945817105
60.0,unpCFL,1.2939797852179407,3.45132694,80.8430805,-38.09270109412987
60.0,unpCFL,1.333779532533165,3.41654763,79.2350695,-38.819808681531185
60.0,unpCFL,1.3735786481364498,3.38363768,77.72929533333333,-39.50210036179988
60.0,unpCFL,1.413377763739735,3.35244518,76.3162825,-40.14370971959488
60.0,unpCFL,1.453177511054959,3.32283113,74.98753549999999,-40.74834100203831
60.0,unpCFL,1.4929766266582438,3.29467693,73.73580483333333,-41.319157770247095
60.0,unpCFL,1.532775742261529,3.2678698,72.55438933333333,-41.85908218200811
60.0,unpCFL,1.5725754895767532,3.24231474,71.43761066666666,-42.370594678617046
60.0,unpCFL,1.6123746051800378,3.21792255,70.380254,-42.855969299311816
60.0,unpCFL,1.652173720783323,3.19461769,69.37786933333334,-43.31715184027948
60.0,unpCFL,1.6919734680985472,3.17232436,68.4261585,-43.75601662345091
60.0,unpCFL,1.7317725837018318,3.15098108,67.52156366666667,-44.174119060355096
60.0,unpCFL,1.771571699305117,3.13052939,66.6607715,-44.57290630616554
60.0,unpCFL,1.8113714466203412,3.11091437,65.84072233333333,-44.9537154629773
60.0,unpCFL,1.8511705622236259,3.09208745,65.05871066666667,-45.317727461101526
60.0,unpCFL,1.890969677826911,3.07400819,64.31244416666667,-45.66594661358349
60.0,unpCFL,1.9307694251421352,3.05663103,63.599490833333334,-45.99943357615132
60.0,unpCFL,1.9705685407454203,3.03992156,62.9179375,-46.31902568330605
60.0,unpCFL,2.010367656348705,3.02384637,62.26596366666667,-46.625518973948004
60.0,unpCFL,2.050167403663929,3.00836953,61.6416985,-46.91972905863217
60.0,unpCFL,2.089966519267214,2.99346564,61.04373816666667,-47.202270529008025
60.0,unpCFL,2.129765634870499,2.97910466,60.470527999999995,-47.47382184860522
60.0,unpCFL,2.169565382185723,2.96526057,59.9207115,-47.73497434600853
60.0,unpCFL,2.209364497789008,2.9519101,59.39307683333333,-47.9862570947369
60.0,unpCFL,2.249163613392293,2.93903005,58.88643366666667,-48.22818816220403
60.0,unpCFL,2.2889633607075175,2.92660006,58.3997385,-48.46122347188689
60.0,unpCFL,2.328762476310802,2.91459789,57.931891,-48.68583989197268
60.0,unpCFL,2.368561591914087,2.90300661,57.482021,-48.90241659199706
60.0,unpCFL,2.4083613392293115,2.89180453,57.049094833333335,-49.11140123680406
60.0,unpCFL,2.448160454832596,2.8809738,56.632244,-49.31316925950567
60.0,unpCFL,2.4879595704358817,2.87050135,56.230798166666666,-49.50801212410786
60.0,unpCFL,2.5277593177511055,2.86036731,55.843843666666665,-49.69632354377558
60.0,unpCFL,2.56755843335439,2.85055962,55.47077783333334,-49.87836418882516
60.0,unpCFL,2.6073575489576757,2.84105895,55.110732666666664,-50.05450629495795
60.0,unpCFL,2.6471572962728995,2.83185163,54.76306966666667,-50.22502405244819
60.0,unpCFL,2.686956411876184,2.82292344,54.4271375,-50.39019635392876
60.0,unpCFL,2.726756159191409,2.8142634,54.10241866666667,-50.55024537556091
60.0,unpCFL,2.7665552747946935,2.8058486,53.787956333333334,-50.705576352216546
60.0,unpCFL,2.8063543903979786,2.79768133,53.483747,-50.85619492522846
60.0,unpCFL,2.846154137713203,2.78974399,53.189046833333336,-51.002415687965474
60.0,unpCFL,2.8859532533164876,2.78200232,52.90250366666667,-51.144807014123224
60.0,unpCFL,2.9257523689197726,2.77449074,52.62532783333334,-51.282865247517414
60.0,unpCFL,2.965552116234997,2.76715265,52.355349333333336,-51.41749971567327
60.0,unpCFL,3.0053512318382816,2.75997509,52.09203283333333,-51.54893511079556
60.0,unpCFL,3.0451503474415667,2.75299478,51.836679333333336,-51.67662846154476
60.0,unpCFL,3.084950094756791,2.74615155,51.58701433333333,-51.801531440513436
60.0,unpCFL,3.124749210360076,2.73945854,51.343478499999996,-51.923459222513024
60.0,unpCFL,3.1645483259633607,2.73290216,51.1055255,-52.04264084496624
60.0,unpCFL,3.204348073278585,2.72644721,50.871831,-52.1596277137858
60.0,unpCFL,3.2441471888818696,2.72012768,50.643599,-52.27391813722647
60.0,unpCFL,3.283946304485155,2.71390789,50.41949316666667,-52.386067787708214
60.0,unpCFL,3.323746051800379,2.7077736,50.198964333333336,-52.49630567974356
60.0,unpCFL,3.3635451674036636,2.70173629,49.982403500000004,-52.6044682280936
60.0,unpCFL,3.403344283006949,2.69575746,49.76838883333333,-52.711145806915894
60.0,unpCFL,3.443144030322173,2.68984758,49.55727666666667,-52.8161904942659
60.0,unpCFL,3.4829431459254576,2.68399274,49.34854816666667,-52.919816427050385
60.0,unpCFL,3.522742261528743,2.67817803,49.141646333333334,-53.0222550192628
60.0,unpCFL,3.562542008843967,2.67241334,48.93691166666667,-53.123364253346274
60.0,unpCFL,3.6023411244472525,2.66665997,48.732943666666664,-53.22372508691005
60.0,unpCFL,3.642140240050537,2.6609502,48.53088616666666,-53.32286352159852
60.0,unpCFL,3.681939987365761,2.65522626,48.32866666666666,-53.42163694242689
60.0,unpCFL,3.7217391029690465,2.64953593,48.12798383333333,-53.51934493790359
60.0,unpCFL,3.761538218572331,2.64382642,47.92694933333333,-53.61676680816735
60.0,unpCFL,3.801337965887555,2.63809841,47.72559083333333,-53.71389473890643
60.0,unpCFL,3.8411370814908405,2.63236638,47.5244185,-53.81051602530578
60.0,unpCFL,3.880936197094125,2.62661443,47.32287083333333,-53.906865243594055
60.0,unpCFL,3.92073594440935,2.62082539,47.12034266666667,-54.00319517383839
60.0,unpCFL,3.9605350600126346,2.61498731,46.91641966666667,-54.09967736231207
60.0,unpCFL,4.00033417561592,2.60910595,46.71131366666667,-54.19622821340629
60.0,unpCFL,4.040133922931144,2.60319833,46.50562783333333,-54.2925985119402
60.0,unpCFL,4.079933038534429,2.59719498,46.2969385,-54.38979378939978
60.0,unpCFL,4.119732154137713,2.59116096,46.08753683333334,-54.48686926751549
60.0,unpCFL,4.1595319014529375,2.58504982,45.875811,-54.584496995561054
